LUBRIZOL ADVANCED MATERIALS INC,,,38.221389,-85.828611,Chemicals,100
LUBRIZOL ADVANCED MATERIALS INC,,,37.046288,-88.325437,Chemicals,100
MARCUS PAINT CO,,,38.25487,-85.7488,Chemicals,100
MINOVA USA INC,,,38.19877,-84.54531,Chemicals,100
MONUMENT CHEMICAL KENTUCKY LLC,,,38.002597,-86.117905,Chemicals,100
NELSON BROTHERS LLC,,,38.624785,-83.128676,Chemicals,100
OWENSBORO GRAIN BIODIESEL LLC,,,37.785195,-87.142851,Chemicals,100
OWENSBORO SPECIALTY POLYMERS INC,,,37.78141,-87.197444,Chemicals,100
PARALLEL PRODUCTS OF KENTUCKY,,,38.22096,-85.78699,Chemicals,100
PMC ORGANOMETALLIX INC,,,38.685954,-85.146363,Chemicals,100
POLYONE CORP,,,38.22196,-85.82975,Chemicals,100
PPG ARCHITECTURAL COATINGS,,,38.15463,-85.75304,Chemicals,100
ROHM & HAAS - LOUISVILLE PL ANT,,,38.212101,-85.84458,Chemicals,100
RUSSTECH ADMIXTURES INC,,,38.21772,-85.54612,Chemicals,100
SEKISUI SPECIALTY CHEMICALS AMERICA LLC,,,37.043889,-88.3525,Chemicals,100
SHERWIN-WILLIAMS CO,,,36.93227,-86.50068,Chemicals,100
TEKNOR COLOR COMPANY/TEKNOR PE RFORMANCE ELASTOMERS,,,37.80764,-87.63707,Chemicals,100
VANDERBILT CHEMICALS LLC-MURRAY DIV,,,36.647333,-88.300444,Chemicals,100
VEOLIA WURTLAND PLANT,,,38.555556,-82.789167,Chemicals,100
WACKER CHEMICAL CORP POLYMERS DIV,,,37.044796,-88.349313,Chemicals,100
WESTLAKE PVC CORP,,,37.045833,-88.350556,Chemicals,100
WESTLAKE VINYLS INC,,,37.051111,-88.334167,Chemicals,100
YOKOHAMA INDUSTRIES AMERICAS (SEALANT DIV),,,38.06431,-84.72223,Chemicals,100
ZEOCHEM LLC,,,38.23341,-85.774793,Chemicals,100
ZEON CHEMICALS LP,,,38.221946,-85.827115,Chemicals,100
KENAMERICAN RESOURCES INC,,,37.299999,-87.208344,Coal Mining,75
THE MUHLENBERG COUNTY COAL CO - PRIDE MINE,,,37.422379,-87.094039,Coal Mining,75
THE WESTERN KENTUCKY COAL CO - GENESIS MINE,,,37.401707,-87.067762,Coal Mining,75
CERADYNE INC A 3M CO,,,38.06301,-84.54303,Computers and Electronic Products,25
GENERAL EQUIPMENT & MANUFACTURING CO INC,,,38.15698,-85.70375,Computers and Electronic Products,25
RONAN ENGINEERING CO,,,38.97576,-84.60296,Computers and Electronic Products,25
SUMITOMO ELECTRIC WIRING SYSTEMS INC,,,37.00268,-85.60305,Computers and Electronic Products,25
BIG RIVERS ELECTRIC CORP REID/GREEN/HMP&L STATION II,,,37.646078,-87.502778,Electric Utilities,25
BIG RIVERS ELECTRIC CORP WILSON STATION,,,37.449769,-87.080298,Electric Utilities,25
DUKE ENERGY KENTUCKY INC - EAST BEND GENERATING STATION,,,38.904444,-84.848333,Electric Utilities,25
JOHN S COOPER POWER STATION,,,36.998771,-84.591232,Electric Utilities,25
KENTUCKY UTILITIES CO - E W BROWN STATION,,,37.788963,-84.713823,Electric Utilities,25
KENTUCKY UTILITIES CO GHENT STATION,,,38.7497,-85.035,Electric Utilities,25
LOUISVILLE GAS & ELECTRIC CO - MILL CREEK STATION,,,38.053159,-85.909961,Electric Utilities,25
LOUISVILLE GAS & ELECTRIC CO - TRIMBLE COUNTY STATION,,,38.584751,-85.411645,Electric Utilities,25
OWENSBORO MUNICIPAL UTILITIES ELMER SMITH STATION,,,37.79513,-87.060675,Electric Utilities,25
SPURLOCK POWER STATION,,,38.700097,-83.817506,Electric Utilities,25
US TVA PARADISE FOSSIL PLANT,,,37.259202,-86.978066,Electric Utilities,25
US TVA SHAWNEE FOSSIL PLANT,,,37.151972,-88.777324,Electric Utilities,25
BELDEN WIRE & CABLE,,,36.84128,-84.86434,Electrical Equipment,25
DENYO MANUFACTURING CORP,,,37.63087,-84.80266,Electrical Equipment,25
EMERSON ELECTRIC CO,,,36.83908,-86.91344,Electrical Equipment,25
ENERSYS DELAWARE INC,,,37.737539,-84.276914,Electrical Equipment,25
GE APPLIANCES A HAIER CO - APPLIANCE PARK,,,38.17804,-85.65013,Electrical Equipment,25
GENERAL CABLE CORP,,,38.06194,-84.92108,Electrical Equipment,25
OKONITE CO INC,,,37.69457,-84.25938,Electrical Equipment,25
SCHNEIDER ELECTRIC USA INC,,,38.07563,-84.52338,Electrical Equipment,25
SUPERIOR BATTERY MANUFACTURING CO INC,,,37.067819,-85.005416,Electrical Equipment,25
TOKAI CARBON GE LLC,,,36.571111,-89.186111,Electrical Equipment,25
AICHI FORGE USA INC,,,38.28691,-84.55119,Fabricated Metals,50
AZZ GALVANIZING SERVICES-LOUISVILLE,,,38.16603,-85.75981,Fabricated Metals,50
BAE SYSTEMS,,,38.17113,-85.759394,Fabricated Metals,50
BODYCOTE - WINCHESTER,,,38.01697,-84.18115,Fabricated Metals,50
CALDWELL TANKS INC,,,38.15222,-85.68767,Fabricated Metals,50
CENTRAL KENTUCKY PROCESSING INC,,,38.01376,-84.43982,Fabricated Metals,50
CONSTELLIUM-UACJ ABS LLC,,,37.03641,-86.312333,Fabricated Metals,50
CONTECH ENGINEERED SOLUTIONS LLC,,,38.01313,-84.18415,Fabricated Metals,50
EMHART TEKNOLOGIES,,,36.83893,-87.45494,Fabricated Metals,50
ENSIGN-BICKFORD AEROSPACE & DEFENSE CO,,,37.239167,-87.295,Fabricated Metals,50
GE ALSTOM POWER,,,39.04434,-84.63138,Fabricated Metals,50
GOTEC PLUS SUN LLC,,,38.64552,-84.57159,Fabricated Metals,50
GREIF PACKAGING LLC,,,38.97976,-84.63162,Fabricated Metals,50
HAUSNER HARD-CHROME OF KENTUCKY,,,37.78725,-87.15451,Fabricated Metals,50
HENDRICK SCREEN CO,,,37.7873,-87.15286,Fabricated Metals,50
HINES PRECISION INC,,,37.73491,-87.00282,Fabricated Metals,50
INSTEEL WIRE PRODUCTS,,,36.558472,-89.210306,Fabricated Metals,50
INTERNATIONAL CRANKSHAFT INC,,,38.19843,-84.54348,Fabricated Metals,50
ITW COMMERCIAL CONSTRUCTION NA,,,38.226667,-84.246944,Fabricated Metals,50
KENTUCKY CHROME WORKS,,,37.170278,-85.918333,Fabricated Metals,50
KOBE ALUMINUM AUTOMOTIVE PRODUCTS LLC,,,36.93754,-86.5055,Fabricated Metals,50
KOWA KENTUCKY  INC,,,36.909444,-84.061944,Fabricated Metals,50
MODERN WELDING CO OF OWENSBORO INC,,,37.76539,-87.09421,Fabricated Metals,50
MORGANFIELD ADHESIVE PLANT,,,37.697155,-87.857214,Fabricated Metals,50
MSSC-US,,,36.82986,-87.43815,Fabricated Metals,50
MUBEA INC,,,38.97561,-84.61768,Fabricated Metals,50
NASHVILLE WIRE PRODUCTS,,,38.174515,-84.800334,Fabricated Metals,50
NEO INDUSTRIES (KENTUCKY) INC,,,37.38576,-86.86759,Fabricated Metals,50
O'NEAL STEEL INC,,,38.17551,-85.75569,Fabricated Metals,50
PHOENIX FABRICATORS & ERECTORS INC,,,37.62488,-87.52449,Fabricated Metals,50
PORTLAND FORGE AN ALLEGHENYTE CHNOLOGY CO,,,37.577067,-85.236197,Fabricated Metals,50
PRECOAT METALS,,,37.933889,-86.775278,Fabricated Metals,50
REVERE PACKAGING LLC,,,38.203884,-85.265024,Fabricated Metals,50
SARGENT & GREENLEAF,,,37.86131,-84.57022,Fabricated Metals,50
SEGEPO-FSM INC,,,39.03038,-84.44374,Fabricated Metals,50
SONOCO PRODUCTS,,,37.806667,-87.634722,Fabricated Metals,50
STANLEY BLACK & DECKER,,,38.20098,-85.26196,Fabricated Metals,50
STEMCO PRODUCTS INC,,,37.58673,-84.29486,Fabricated Metals,50
STUPP BRIDGE CO,,,36.92467,-86.50745,Fabricated Metals,50
THUSSENKRUPP ROTHE ERDE USA INC,,,38.97405,-84.60372,Fabricated Metals,50
TRACE DIE CAST INC,,,37.01438,-86.388782,Fabricated Metals,50
TRI-STATE PLATING INC,,,38.2379,-85.77332,Fabricated Metals,50
WALD LLC,,,38.638889,-83.747222,Fabricated Metals,50
YKK (USA) INC SNAP & BUTTON PRODUCTS,,,38.035467,-84.883382,Fabricated Metals,50
AARHUSKARLSHAMN AAK,,,38.216202,-85.784844,Food,25
ALLTECH INC,,,37.690821,-85.228066,Food,25
BIORIGIN/PTX FOOD CORP,,,38.13506,-85.89858,Food,25
BLUEGRASS DAIRY & FOOD INC,,,36.988889,-85.934167,Food,25
BORDEN DAIRY,,,37.141408,-84.106508,Food,25
CTI FOODS,,,38.127065,-83.772046,Food,25
DARLING INGREDIENTS INC,,,38.731961,-84.407214,Food,25
DARLING INGREDIENTS INC,,,36.908056,-86.882222,Food,25
EQUITY GROUP - KENTUCKY DIV LLC FEED MILL,,,36.67844,-86.56455,Food,25
EQUITY GROUP KENTUCKY DIV LLC PROCESSING PLANT,,,36.760028,-85.178611,Food,25
GIVAUDAN FLAVORS CORP,,,38.96391,-84.62879,Food,25
KEEBLER CO,,,38.20626,-85.80334,Food,25
OWENSBORO GRAIN CO LLC,,,37.77543,-87.10257,Food,25
PERDUE CROMWELL PROCESSING PLANT,,,37.348028,-86.793333,Food,25
PERDUE FARMS INC LIVERMORE FEEDMILL,,,37.479167,-87.138889,Food,25
PILGRIM'S PRIDE CORP MAYFIELD KY FEED MILL,,,36.724281,-88.659544,Food,25
PRAIRIE FARMS DAIRY,,,37.086441,-84.598626,Food,25
RIDLEY BLOCK OPERATIONS,,,38.4471,-83.73918,Food,25
SAPUTO DAIRY FOODS USA LLC,,,36.61739,-88.29822,Food,25
SFC GLOBAL SUPPLY CHAIN INC FLORENCE KY,,,38.973889,-84.634722,Food,25
SWIFT & CO,,,38.256,-85.726944,Food,25
T MARZETTI CO,,,37.15926,-85.91726,Food,25
THE SMITHFIELD PACKAGED MEATS CORP - GRAYSON,,,38.348056,-82.938889,Food,25
TREEHOUSE FOODS,,,37.108399,-87.91962,Food,25
TYSON CHICKEN INC PROCESSING & RENDERING,,,37.656628,-87.51415,Food,25
WINCHESTER FARMS DAIRY,,,38.0125,-84.179722,Food,25
MASCO CABINETRY LLC (FORMERLY MASCO BUILDER CABINET GROUP),,,38.09259,-83.8995,Furniture,25
MOUSER CUSTOM CABINETRY,,,37.7423,-85.8927,Furniture,25
NOF - FORDSVILLE,,,37.631667,-86.723333,Furniture,25
PAN OSTON CO,,,37.03666,-86.33781,Furniture,25
SAFETY-KLEEN SYSTEMS INC,,,38.43196,-85.23487,Hazardous Waste,25
SAFETY-KLEEN SYSTEMS LOUISVILLE (LOU),,,38.16171,-85.75165,Hazardous Waste,25
BRIGGS & STRATTON CORP,,,36.61061,-88.2974,Machinery,25
DONALDSON CO INC,,,37.88846,-84.58642,Machinery,25
ESCO CORP,,,39.01555,-84.52679,Machinery,25
GREENHECK FAN CORP KENTUCKY,,,38.1643,-84.80945,Machinery,25
HYDRO GEAR,,,37.10897,-87.91076,Machinery,25
HYSTER YALE GROUP INC,,,37.60125,-84.29989,Machinery,25
INGERSOLL RAND CAMPBELLSVILLE OPERATIONS,,,37.344444,-85.333889,Machinery,25
INTELLIGRATED SYSTEMS LLC,,,37.63182,-84.7942,Machinery,25
JACKSON WWS INC,,,36.930444,-83.937694,Machinery,25
KOCH FILTER CORP,,,38.12738,-85.71752,Machinery,25
LINK-BELT CRANES LP LLLP A DELAWARE LTD LIABILITY L,,,38.01214,-84.43791,Machinery,25
M-I LLC SWECO DIV,,,38.979167,-84.619444,Machinery,25
MISA METAL FABRICATING INC,,,38.1652,-85.8859,Machinery,25
MTD CONSUMER GROUP INC - LEITCHFIELD FACILITY,,,37.516717,-86.289504,Machinery,25
NEMAK; GLASGOW PLANT #2,,,37.00803,-85.94246,Machinery,25
OBARA CORP USA,,,39.04021,-84.62749,Machinery,25
STOODY CO,,,36.92893,-86.49615,Machinery,25
TRANE INGERSOLL RAND,,,38.075,-84.515833,Machinery,25
WELDING ALLOYS USA INC,,,38.95892,-84.6195,Machinery,25
DANA SEALING MANUFACTURING LLC,,,37.628479,-84.78959,Miscellaneous Manufacturing,50
EBONITE INTERNATIONAL INC,,,36.87909,-87.50969,Miscellaneous Manufacturing,50
FREUDENBERG HOPKINSVILLE KY SITE,,,36.83172,-87.43952,Miscellaneous Manufacturing,50
HAMMER STRENGTH,,,38.64653,-84.3161,Miscellaneous Manufacturing,50
AGC AUTOMOTIVE AMERICAS,,,37.668056,-85.920833,Nonmetallic Mineral Product,50
AGC FLAT GLASS N AMERICA INC,,,37.70035,-84.26846,Nonmetallic Mineral Product,50
BYK USA INC,,,38.23244,-85.77572,Nonmetallic Mineral Product,50
CARMEUSE LIME & STONE BLACK RIVER FACILITY,,,38.836389,-84.242222,Nonmetallic Mineral Product,50
CEMEX KOSMOS CEMENT CO,,,38.034696,-85.90601,Nonmetallic Mineral Product,50
CERTAINEED GYPSUM,,,38.71793,-85.092051,Nonmetallic Mineral Product,50
CONTINENTAL SILVER GROVE LLC,,,39.03672,-84.39019,Nonmetallic Mineral Product,50
CORNING INC,,,37.75765,-84.82732,Nonmetallic Mineral Product,50
DAL-TILE CORP LEWISPORT PLANT,,,37.9249,-86.90099,Nonmetallic Mineral Product,50
FLORIDA TILE INC,,,38.07215,-84.92352,Nonmetallic Mineral Product,50
FORTERRA CONCRETE INDUSTRIES INC - ELIZABETHTOWN,,,37.681111,-85.839444,Nonmetallic Mineral Product,50
FORTERRA CONCRETE INDUSTRIES INC - LEXINGTON,,,38.05696,-84.53291,Nonmetallic Mineral Product,50
HARBISONWALKER INTERNATIONAL INC,,,38.733189,-82.927627,Nonmetallic Mineral Product,50
LANDMARK STONE,,,38.37249,-84.30009,Nonmetallic Mineral Product,50
LEDVANCE LLC,,,38.04449,-84.75366,Nonmetallic Mineral Product,50
MERIDIAN BRICK - STANTON PLANT,,,37.874554,-83.860986,Nonmetallic Mineral Product,50
OLDCASTLE PRECAST INC,,,38.0638,-84.55918,Nonmetallic Mineral Product,50
PRESTRESS SERVICES INDUSTRIES LLC-LEXINGTON BRANCH,,,38.07026,-84.32427,Nonmetallic Mineral Product,50
SUPERIOR GRAPHITE CO,,,36.839167,-87.462944,Nonmetallic Mineral Product,50
SUPERIOR VANCEBURG COMPOSITES LLC,,,38.601111,-83.274167,Nonmetallic Mineral Product,50
FCI MANCHESTER,,,37.180621,-83.787672,Other,25
FEDERAL BUREAU OF PRISONS USP BIG SANDY,,,37.76612,-82.65601,Other,25
FEDERAL CORRECTIONAL INSTITUTION ASHLAND KY,,,38.435472,-82.704263,Other,25
FEDERAL MEDICAL CENTER LEXINGTON,,,38.09783,-84.56638,Other,25
MCCREARY US PENITENTARY,,,36.688089,-84.38854,Other,25
US ARMY BLUE GRASS ARMY DEPOT,,,37.6795,-84.25651,Other,25
US ARMY FORT CAMPBELL,,,36.651306,-87.466933,Other,25
US ARMY GARRISON FORT KNOX,,,37.903266,-85.953442,Other,25
US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES,,,37.255,-87.202,Other,25
US DOE PADUCAH SITE,,,37.120138,-88.811111,Other,25
3M CO - CYNTHIANA,,,38.374346,-84.29449,Paper,25
AHLSTROM-MIUNKSJO FILTRATION LLC,,,37.34735,-87.50195,Paper,25
DOMTAR PAPER CO LLC HAWESVILLE MILL,,,37.894847,-86.685793,Paper,25
INTERNATIONAL PAPER,,,38.69004,-83.80226,Paper,25
INTERNATIONAL PAPER - HENDERSON MILL,,,37.81658,-87.58802,Paper,25
KIMBERLY-CLARK CORP OWENSBORO OPERATIONS,,,37.82256,-87.30449,Paper,25
CATLETTSBURG REFINING LLC,,,38.377246,-82.597162,Petroleum,75
CONTINENTAL REFINING CO LLC,,,37.0716,-84.6092,Petroleum,75
MARATHON PETROLEUM CO - LOUISVILLE CANE RUN TERMINAL,,,38.129963,-85.902096,Petroleum,75
VALOR LLC,,,37.77271,-87.0808,Petroleum,75
ACTION PETROLEUM CO LTD,,,37.671238,-82.78191,Petroleum Bulk Terminals,75
JSC TERMINAL LLC (DBA MIDWEST TERMINAL),,,37.09278,-88.60444,Petroleum Bulk Terminals,75
KEY OIL CO MOUNT STERLING BULK PLANT,,,38.076547,-83.920267,Petroleum Bulk Terminals,75
KEY OIL COMPANY-LOUISVILLE BULK PLANT,,,38.15097,-85.89533,Petroleum Bulk Terminals,75
KEY OIL SUPPLY,,,36.79259,-86.5636,Petroleum Bulk Terminals,75
MPLX TERMINALS LLC - COVINGTON KY TERMINAL,,,39.052628,-84.499758,Petroleum Bulk Terminals,75
RELADYNE,,,37.8395,-85.47764,Petroleum Bulk Terminals,75
VALERO LOUISVILLE TERMINAL,,,38.22342,-85.83375,Petroleum Bulk Terminals,75
3A COMPOSITES USA INC,,,36.86642,-88.35834,Plastics and Rubber,50
ACCENT MARBLE INC,,,37.11258,-84.07283,Plastics and Rubber,50
AMERICAN BLUEGRASS MARBLE CO INC,,,38.22164,-85.78092,Plastics and Rubber,50
ARCOSA MARINE PRODUCTS INC PLT 1245,,,37.018667,-88.494917,Plastics and Rubber,50
ARISTECH SURFACES LLC,,,38.97469,-84.62103,Plastics and Rubber,50
ARISTECH SURFACES LLC,,,38.97469,-84.62103,Plastics and Rubber,50
ARKEMA INC LOUISVILLE PLANT,,,38.20939,-85.84296,Plastics and Rubber,50
BANDO USA INC,,,36.95515,-86.48715,Plastics and Rubber,50
BOGE RUBBER & PLASTICS USA LLC,,,39.07849,-84.67155,Plastics and Rubber,50
CARPENTER CO,,,36.855556,-86.903889,Plastics and Rubber,50
COOPER STANDARD AUTOMOTIVE,,,38.09852,-83.89916,Plastics and Rubber,50
COVALENCE ADHESIVES,,,36.75588,-86.57649,Plastics and Rubber,50
CRANE COMPOSITES INC,,,38.97534,-84.62363,Plastics and Rubber,50
DARAMIC LLC,,,37.810556,-87.049722,Plastics and Rubber,50
DIVERSIFIED STRUCTURAL COMPOSITES,,,39.0556,-84.62163,Plastics and Rubber,50
FIRESTONE BUILDING PRODUCTS,,,38.97133,-84.60903,Plastics and Rubber,50
GUARDIAN AUTOMOTIVE - MOREHEAD PLANT,,,38.20968,-83.482457,Plastics and Rubber,50
HUNTER DOUGLAS,,,37.76767,-87.07965,Plastics and Rubber,50
INOAC GROUP NA LLC,,,37.69516,-85.22725,Plastics and Rubber,50
JOHNSON CONTROLS BATTERY GROUP LLC,,,38.96995,-84.63369,Plastics and Rubber,50
LOUISVILLE COOLER MANUFACTURING CO,,,38.141104,-85.754461,Plastics and Rubber,50
MIKRON INDUSTRIES INC,,,37.70363,-84.27081,Plastics and Rubber,50
PELLA CORP - MURRAY OPERATIONS,,,36.645157,-88.300054,Plastics and Rubber,50
PREGIS INNOVATIVE PACKAGING INC,,,38.55323,-82.78818,Plastics and Rubber,50
SONOCO PROTECTIVE SOLUTIONS INC,,,38.224002,-85.196429,Plastics and Rubber,50
SUN POOLS INC,,,36.75196,-85.10431,Plastics and Rubber,50
TOYO AUTOMOTIVE PARTS (USA) INC,,,36.70667,-86.51995,Plastics and Rubber,50
AISIN AUTOMOTIVE CASTING LLC,,,37.019444,-84.12,Primary Metals,50
AK STEEL CORP,,,38.508333,-82.680278,Primary Metals,50
ALERIS ROLLED PRODUCTS INC,,,37.950831,-86.845794,Primary Metals,50
AMG ALUMINUM NA LLC,,,37.651111,-87.533333,Primary Metals,50
AUDUBON METALS LLC,,,37.808762,-87.632861,Primary Metals,50
BEKAERT CORP,,,38.20703,-85.27879,Primary Metals,50
BENEKE WIRE CO,,,38.150747,-85.762875,Primary Metals,50
CARDINAL ALUMINUM CO PLAN T 3,,,38.14825,-85.6842,Primary Metals,50
CARDINAL ALUMINUM CO PLANT 1,,,38.15182,-85.69415,Primary Metals,50
CC METALS & ALLOYS LLC,,,37.05648,-88.35108,Primary Metals,50
CENTURY ALUMINUM OF KENTUCKY,,,37.944999,-86.787778,Primary Metals,50
CENTURY ALUMINUM SEBREE LLC,,,37.6569,-87.5006,Primary Metals,50
EASTERN ALLOYS OF KENTUCKY,,,37.81204,-87.65819,Primary Metals,50
ECKART AMERICA CORP,,,38.21345,-85.83762,Primary Metals,50
ELECTRO CYCLE INC,,,37.355813,-87.539943,Primary Metals,50
FELKER BROTHERS,,,37.03061,-85.92469,Primary Metals,50
FRITZ WINTER,,,36.796305,-86.555775,Primary Metals,50
GIBBS DIE CASTING CORP,,,37.80523,-87.64182,Primary Metals,50
HUNTINGTON ALLOYS CORP,,,38.26704,-82.58087,Primary Metals,50
HYDRO ALUMINUM METALS USA LLC,,,37.80272,-87.65869,Primary Metals,50
IPSCO TUBULARS (KENTUCKY) INC,,,39.062778,-84.493889,Primary Metals,50
KENTUCKY SMELTING TECHNOLOGY,,,38.22018,-84.27096,Primary Metals,50
LIBERTAS COPPER LLC,,,38.354916,-85.160992,Primary Metals,50
LOGAN ALUMINUM INC,,,36.942885,-86.937382,Primary Metals,50
MCHENRY BRASS INC,,,37.380278,-86.925556,Primary Metals,50
MERITOR HEAVY VEHICLE SYSTEMS LLC,,,36.738872,-86.577345,Primary Metals,50
NEMAK GLASGOW PLANT #1,,,36.974,-85.92701,Primary Metals,50
NORTH AMERICAN STAINLESS,,,38.727778,-85.072222,Primary Metals,50
NOVELIS INC,,,37.601667,-84.308889,Primary Metals,50
NUCOR STEEL GALLATIN LLC,,,38.766667,-85.004167,Primary Metals,50
OHIO VALLEY ALUMINUM CO INC,,,38.20904,-85.25669,Primary Metals,50
OWL'S HEAD ALLOYS INC,,,36.93104,-86.50616,Primary Metals,50
PLYMOUTH ENGINEERED SHAPES,,,36.82692,-87.44071,Primary Metals,50
REAL ALLOY RECYCLING LLC,,,37.195,-86.723611,Primary Metals,50
REPUBLIC CONDUIT MANUFACTURING,,,38.17198,-85.887544,Primary Metals,50
REYNOLDS CONSUMER PRODUCTS LLC LOUISVILLE FOIL PLANT,,,38.2404,-85.80183,Primary Metals,50
SOUTHWIRE CO KENTUCKY PLANT,,,37.939971,-86.779117,Primary Metals,50
STEEL TECHNOLOGIES LLC,,,38.35844,-85.16553,Primary Metals,50
WYMAN GORDON CO,,,37.10729,-87.92247,Primary Metals,50
LSC COMMUNICATIONS / GLASGOW,,,37.01067,-85.9504,Printing,25
LSC COMMUNICATIONS /DANVILLE,,,37.6235,-84.81278,Printing,25
QG PRINTING II CORP,,,36.745239,-86.569005,Printing,25
SOUTHERN GRAPHIC SYSTEMS LLC,,,38.972075,-84.623779,Printing,25
U S SMOKELESS TOBACCO CO,,,36.89478,-87.4803,Tobacco,25
U S SMOKELESS TOBACCO CO EAGLE ONE,,,36.731928,-87.466894,Tobacco,25
ACCURIDE CORP,,,37.80548,-87.56714,Transportation Equipment,25
ADIENT GEORGETOWN,,,38.19961,-84.54262,Transportation Equipment,25
AKEBONO - ELIZABETHTOWN PLANT,,,37.683611,-85.9175,Transportation Equipment,25
AKEBONO BRAKE CORP-GLASGOW,,,36.989361,-85.932176,Transportation Equipment,25
ALTEC INDUSTRIES INC,,,37.6717,-85.92825,Transportation Equipment,25
AMERICAN HOWA KENTUCKY INC,,,37.03688,-86.31821,Transportation Equipment,25
AMERICAN HOWA OF KENTUCKY GEORGETOWN,,,38.163805,-84.673053,Transportation Equipment,25
ANDREWS LASER WORKS,,,39.05274,-84.49133,Transportation Equipment,25
ANGELL-DEMMEL NA,,,37.55812,-85.27517,Transportation Equipment,25
ARVIN SANGO INC,,,38.51296,-85.22987,Transportation Equipment,25
BOWLING GREEN METALFORMING,,,37.029889,-86.324556,Transportation Equipment,25
CENTRAL MOTOR WHEEL OF AMERICA (DBA CMWA),,,38.22057,-84.27508,Transportation Equipment,25
CTA ACOUSTICS INC,,,36.91118,-84.0585,Transportation Equipment,25
CURTIS-MARUYASU AMERICA INC,,,37.555,-85.261944,Transportation Equipment,25
DAICEL SAFETY SYSTEMS AMERICA LLC,,,37.37528,-86.82651,Transportation Equipment,25
EAGLE MANUFACTURING LLC,,,38.97931,-84.61482,Transportation Equipment,25
FAURECIA EXHAUST SYSTEMS INC LOUISVILLE PLANT,,,38.177199,-85.67876,Transportation Equipment,25
FAURECIA INTERIOR SYSTEMS,,,38.26899,-85.51196,Transportation Equipment,25
FEDERAL-MOGUL MOTORPARTS CORP,,,36.97506,-85.93368,Transportation Equipment,25
FORD LOUISVILLE ASSEMBLY,,,38.15498,-85.72715,Transportation Equipment,25
FORD MOTOR CO KENTUCKY TRUCK PLANT,,,38.2935,-85.5322,Transportation Equipment,25
FRANKLIN PRECISION INDUSTRY,,,36.76988,-86.57212,Transportation Equipment,25
GE AVIATION,,,37.357,-87.54833,Transportation Equipment,25
GENERAL MOTORS LLC BOWLING GREEN ASSEMBLY PLANT,,,37.01437,-86.36439,Transportation Equipment,25
GREEN TOKAI CO - MAYSVILLE,,,38.64667,-83.83496,Transportation Equipment,25
GRUPO ANTOLIN KENTUCKY,,,36.83108,-87.44682,Transportation Equipment,25
HAYASHI TELEMPU NA,,,38.16236,-84.82428,Transportation Equipment,25
HENDRICKSON TRAILER SUSPENSION SYSTEMS,,,37.171618,-84.476625,Transportation Equipment,25
HENDRICKSON TRUCK SUSPENSION SYSTEMS,,,37.59067,-85.24728,Transportation Equipment,25
HENNESSY INDUSTRIES INC BADA DIV,,,37.00911,-86.37923,Transportation Equipment,25
HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-BEREA KY,,,37.60295,-84.30992,Transportation Equipment,25
HITACHI AUTOMOTIVE SYSTEMS AMERICAS INC-HK,,,37.780833,-84.84,Transportation Equipment,25
HOLLEY PERFORMANCE PRODUCTS,,,36.98155,-86.46586,Transportation Equipment,25
KATAYAMA AMERICAN CO INC,,,38.224873,-85.257189,Transportation Equipment,25
KENTUCKY TRAILER PAINT,,,38.16668,-85.88573,Transportation Equipment,25
LOUISVILLE SEATING SYSTEMS,,,37.965402,-85.676627,Transportation Equipment,25
MCKECHNIE VEHICLE COMPONETS,,,37.86167,-84.57548,Transportation Equipment,25
MEGGITT AIRCRAFT BRAKING SYSTEMS KENTUCKY CORP,,,37.62867,-84.8235,Transportation Equipment,25
METALSA LIGHT VEHILCLE USA - ELIZABETHTOWN,,,37.676037,-85.922168,Transportation Equipment,25
METALSA SA DE CV,,,36.82271,-87.43211,Transportation Equipment,25
MEYER TOOL INC,,,39.0406,-84.63796,Transportation Equipment,25
MITSUI KINZOKU CATALYSTS AMERICA INC,,,38.16442,-84.81143,Transportation Equipment,25
NPR OF AMERICA CORP,,,37.84122,-85.4775,Transportation Equipment,25
RICHMOND AUTO PARTS TECHNOLOGY,,,37.69897,-84.2735,Transportation Equipment,25
ROBERT BOSCH AUTOMOTIVE STEERING LLC,,,39.01753,-84.64234,Transportation Equipment,25
ROCORE-BURKESVILLE,,,36.786622,-85.36174,Transportation Equipment,25
SAFRAN LANDING SYSTEMS KENTUCKY LLC,,,38.922778,-84.610556,Transportation Equipment,25
SHILOH - BOWLING GREEN,,,37.03607,-86.31826,Transportation Equipment,25
TOPY AMERICA INC,,,38.179444,-84.799722,Transportation Equipment,25
TOWER AUTOMOTIVE,,,37.83303,-85.47281,Transportation Equipment,25
TOWER AUTOMOTIVE INC,,,37.83288,-85.46539,Transportation Equipment,25
TOYOTA MOTOR MANUFACTURING KENTUCKY INC,,,38.26035,-84.534367,Transportation Equipment,25
TOYOTETSU AMERICA INC,,,37.174663,-84.483665,Transportation Equipment,25
TRAD NA INC,,,36.82497,-87.43647,Transportation Equipment,25
TRANSCRAFT CORP,,,36.88445,-87.74848,Transportation Equipment,25
UGN INC,,,37.055278,-84.602778,Transportation Equipment,25
VUTEQ USA INC,,,38.19833,-84.54318,Transportation Equipment,25
