__OBJECTID,AI ID,AI Name,SI County,Not/Com#,SI Decription,Regulatory Desc,Site Status,Closure Option,Closure Dt,Longitude,Latitude,SI Addr Line 1,SI Addr Line 2,Superfund Site Type,Risk Score,x,y
461,,Ray Thomas - Gratz - open Dump,,,Owen,,,,,-84.96208333,38.48125,,,,100,-84.9620833027696,38.4812499827719
462,,Clark Karsner - Monterey - Open Dump,,,Owen,,,,,-84.837,38.4022,,,,100,-84.8369999961467,38.4021999985692
463,,City of Sparta,,,Owen,,,,,-84.88813889,38.6683,,,,100,-84.8881389293149,38.6682999649636
464,,City of Booneville,,,Owsley,,,,,-83.66563889,37.50152778,,,,100,-83.6656389068101,37.501527808895
465,,Falmouth Landill,,,Pendleton,,,,,-84.32127778,38.68236111,,,,100,-84.3212778203544,38.6823611068154
466,,Perry County LF,,,Perry,,,,,-83.26138889,37.3473,,,,100,-83.2613888542872,37.3472999760487
467,,Ky River Garbage Historic Dump,,,Perry,,,,,-83.25872222,37.33211111,,,,100,-83.2587222053664,37.3321111167278
468,,City of Hazard Dump,,,Perry,,,,,-83.21238889,37.24616667,,,,100,-83.212388899642,37.2461666889135
469,,Buckhorn Community,,,Perry,,,,,-83.46008333,37.34258333,,,,100,-83.4600833492259,37.3425833144256
470,,Lost Mountain Dump,,,Perry,,,,,-83.1764,37.3198,,,,100,-83.1763999639089,37.3197999788373
471,,Vicco City Dump,,,Perry,,,,,-83.0858,37.242,,,,100,-83.0858000166029,37.2419999887208
472,,Blue Diamond Coal Dump,,,Perry,,,,,-83.1801,37.0349,,,,100,-83.1801000347327,37.0348999694661
473,,City of Pikeville (Does not qualify for HB 174),,,Pike,,,,,-82.45033333,37.57572222,,,,100,-82.4503333117528,37.5757222081177
474,,Fishtrap Lake Improvement Dump,,,Pike,,,,,-82.19736111,37.43891667,,,,100,-82.1973610802116,37.4389166783951
475,,Pike Co. Fiscal Court (Spencer Gap),,,Pike,,,,,-82.30622222,37.34441111,,,,100,-82.3062222501078,37.3444110961355
476,,City of Elkhorn,,,Pike,,,,,-82.30033333,37.34669444,,,,100,-82.3003333442627,37.3466944574008
477,,Walter Varney Historic Dump,,,Pike,,,,,-82.302,37.32911111,,,,100,-82.3019999886094,37.3291110775303
478,,Hardy Dump,,,Pike,,,,,-82.24866667,37.63058333,,,,100,-82.2486666508651,37.6305833404328
479,,Mont Stevens Dump,,,Pike,,,,,-82.12030556,37.51488889,,,,100,-82.1203055714335,37.5148889027852
480,,Pike Enterprises Historic Dump,,,Pike,,,,,-82.58670278,37.38868333,,,,100,-82.5867027821108,37.3886833339977
481,,City of Pikeville Dump #2,,,Pike,,,,,-82.54458333,37.4687,,,,100,-82.5445832937212,37.4687000072343
482,,Beth Elkorn Coal Dump,,,Pike,,,,,-82.66688889,37.2599,,,,100,-82.6668889196541,37.259900022014
483,,Kentland Coal Dump,,,Pike,,,,,-82.36391667,37.41130556,,,,100,-82.3639166390619,37.4113055583746
484,,Airport Dump,,,Pike,,,,,-82.56083333,37.55961111,,,,100,-82.5608333680533,37.5596111326651
485,,Pikeville-Coal Branch Hollow Dump,,,Pike,,,,,-82.53472222,37.46194444,,,,100,-82.5347222173528,37.461944429766
486,,Natural Bridge State Park,,,Powell,,,,,-83.69180556,37.78105556,,,,100,-83.6918055733951,37.7810555576523
487,,Powell County Fiscal Court,,,Powell,,,,,-83.89666667,37.83972222,,,,100,-83.8966666434332,37.8397222551042
488,,Clay City Dump (Powell Co. LF),,,Powell,,,,,-83.89472222,37.86363889,,,,100,-83.8947222400007,37.8636388878191
489,,Stanton Dump,,,Powell,,,,,-83.86958333,37.844,,,,100,-83.8695833359322,37.8439999725022
490,,Pulaski County Sanitary landfill,,,Pulaski,,,,,-84.5449,37.1434,,,,100,-84.5449000254382,37.1433999903289
491,,Science Hill Site,,,Pulaski,,,,,-84.6367,37.1936,,,,100,-84.6367000321322,37.1936000292743
492,,General Burnside State Park,,,Pulaski,,,,,-84.5739,36.9725,,,,100,-84.5738999784293,36.9724999657956
493,,City of Somerset,,,Pulaski,,,,,-84.56936111,37.10475,,,,100,-84.5693611506248,37.1047499904634
494,,L. Glen Neikirk,,,Pulaski,,,,,-84.6111,37.0654,,,,100,-84.6111000228284,37.0654000103179
495,,Harold McCurry,,,Pulaski,,,,,-84.5728,37.0619,,,,100,-84.5727999913639,37.0618999666104
496,,Leonard Steveson,,,Pulaski,,,,,-84.5462,37.0437,,,,100,-84.5461999774858,37.0437000330416
497,,Pulaski Grading Landfill,,,Pulaski,,,,,-84.695833,36.94542,,,,100,-84.6958329831823,36.9454200199303
498,,John Sherman Cooper LF,,,Pulaski,,,,,-84.583611,36.9992,,,,100,-84.5836110361452,36.999200013243
499,,Cumberland Wood and Chair,,,Pulaski,,,,,-84.6295,37.13056,,,,100,-84.62950003513,37.1305600310031
500,,General Electric Co - Somerset Glass,,,Pulaski,,,,,-84.61972,37.103833,,,,100,-84.6197199868003,37.1038330173139
501,,Old Girdler Farm,,,Pulaski,,,,,-84.67325,37.00544,,,,100,-84.6732499657603,37.0054399983942
502,,City of Mt. Olivet Community Dump,,,Robertson,,,,,-84.0717,38.5004,,,,100,-84.0716999629458,38.500399974939
503,,Blue Licks State Park,,,Robertson,,,,,-83.9931,38.4284,,,,100,-83.9930999806996,38.4284000069732
504,,Mt. Vernon City Dump,,,Rockcastle,,,,,-84.3039,37.3581,,,,100,-84.3039000010146,37.358100011474
505,,Multi-County Services Inc,,,Rockcastle,,,,,-84.2426,37.3286,,,,100,-84.2426000440046,37.3285999874817
506,,Clyde Payne Landfill,,,Rockcastle,,,,,-84.3748,37.3536,,,,100,-84.3747999839714,37.3535999653702
507,,Livingston City Dump,,,Rockcastle,,,,,-84.2066,37.2923,,,,100,-84.206599969162,37.292299992446
508,,Hansel Vaughn Dump,,,Rockcastle,,,,,-84.43,37.3631,,,,100,-84.4300000208761,37.3631000080663
509,,Pine Hill Dump,,,Rockcastle,,,,,-84.2737,37.3271,,,,100,-84.2736999886354,37.3270999841878
510,,Boone Gap Dump,,,Rockcastle,,,,,-84.31506,37.5195,,,,100,-84.3150600412838,37.5195000296543
511,,Roadside Dump (Does not qualify for HB 174),,,Rowan,,,,,-83.4176,38.27,,,,100,-83.4176000431463,38.2700000273061
512,,Roadside Dump,,,Rowan,,,,,-83.4242,38.1375,,,,100,-83.4241999655387,38.1374999826015
513,,Morehead State University Dump,,,Rowan,,,,,-83.4779,38.1597,,,,100,-83.477899995582,38.1597000269682
514,,Morehead City Dump,,,Rowan,,,,,-83.4685,38.181,,,,100,-83.468500024449,38.1809999928945
515,,City of Morehead,,,Rowan,,,,,-83.3393,38.1902,,,,100,-83.3393000083735,38.1902000221549
516,,Local Sanitation of Rowan Co LF,,,Rowan,,,,,-83.54167,38.18778,,,,100,-83.5416699602972,38.1877800220866
517,,City of Jamestown,,,Russell,,,,,-85.0746,36.9733,,,,100,-85.0745999870514,36.9732999660433
518,,Lake Cumberland State Park,,,Russell,,,,,-85.0589,36.9103,,,,100,-85.0589000409993,36.9103000124902
519,,Russell County Fiscal Court,,,Russell,,,,,-85.0628,37.037,,,,100,-85.0627999869738,37.0370000308476
520,,Russell Springs Landfill,,,Russell,,,,,-85.0678,37.0147,,,,100,-85.0678000098452,37.0147000301573
521,,George McClure - City of Russell Springs,,,Russell,,,,,-85.0687,37.0316,,,,100,-85.0687000319284,37.0316000322737
522,,Sims LF (Georgetown),,,Scott,,,,,-84.5339,38.2987,,,,100,-84.5338999751211,38.2987000321841
523,,City of Georgetown (Double Culvert),,,Scott,,,,,-84.54539,38.351,,,,100,-84.5453899665941,38.3509999679495
524,,Briar Hill (Georgetown),,,Scott,,,,,-84.5408,38.26,,,,100,-84.5408000246499,38.2599999783293
525,,Great Crossings Dump,,,Scott,,,,,-84.6041,38.2209,,,,100,-84.6040999908085,38.2209000330736
526,,Boubon Street Quarry,,,Scott,,,,,-84.5482,38.2138,,,,100,-84.5481999866344,38.2137999668754
527,,Paris Pike RR #1 Georgetown,,,Scott,,,,,-84.5434,38.2096,,,,100,-84.5434000185768,38.209599973413
528,,Rogers Gap LF,,,Scott,,,,,-84.5293,38.2975,,,,100,-84.5292999720457,38.2974999895751
529,,Shelbyville Solid Waste Commission,,,Shelby,,,,,-85.2243,38.2007,,,,100,-85.2243000070681,38.2007000199932
530,,Shelby County Landfill Comm - Waddy,,,Shelby,,,,,-85.0474,38.125,,,,100,-85.0473999883951,38.1249999927956
531,,City of Franklin Res LF,,,Simpson,,,,,-86.5499,36.7331,,,,100,-86.5499000340574,36.7331000136264
532,,City of Franklin Old Landfill,,,Simpson,,,,,-86.5512,36.7244,,,,100,-86.551199986105,36.7244000174166
533,,Franklin Cdd Landfill,,,Simpson,,,,,-86.5333,36.777,,,,100,-86.5332999760906,36.7770000140743
534,,Taylorsville Site,,,Spencer,,,,,-85.336,38.0164,,,,100,-85.3360000329251,38.0163999861333
535,,Williams Landfill,,,Spencer,,,,,-85.4447,38.097789,,,,100,-85.4446999552278,38.0977889707211
536,,City of Campbellsville,,,Taylor,,,,,-85.325,37.397,,,,100,-85.324999982608,37.3969999718031
537,,City of Elkton Dump,,,Todd,,,,,-87.1129,36.8127,,,,100,-87.1129000042638,36.8127000037785
538,,Trigg County Fiscal Court,,,Trigg,,,,,-87.8265,36.8893,,,,100,-87.82650001657,36.8893000218307
539,,City of Cadiz,,,Trigg,,,,,-87.8295,36.8733,,,,100,-87.8295000302928,36.8732999659844
540,,Carl Gray's Dump,,,Trigg,,,,,-87.9759,36.8918,,,,100,-87.9758999992818,36.8917999679432
541,,Land Between the Lakes - Jenny Ridge Landfill,,,Trigg,,,,,-88.0692,36.794908,,,,100,-88.0692000128372,36.7949079826828
542,,Lester Law's Dump,,,Trimble,,,,,-85.3412,38.6609,,,,100,-85.3412000207788,38.6608999897536
543,,Valley View Landfill,,,Trimble,,,,,-85.295833,38.50417,,,,100,-85.2958330328056,38.5041699882516
544,,Lousiville Gas & Elec Trimble County Generating Station,,,Trimble,,,,,-85.411944,38.58475,,,,100,-85.4119439663707,38.5847499997385
545,,City of Waverly (merged with AI 52264 and 52283),,,Union,,,,,-87.8166,37.7115,,,,100,-87.8166000431498,37.7114999765911
546,,City of Morganfield,,,Union,,,,,-87.9458,37.6599,,,,100,-87.9457999693937,37.6598999872214
547,,Uniontown City Dump,,,Union,,,,,-87.938,37.7724,,,,100,-87.9379999876132,37.7723999847923
548,,Sturgis City Dump,,,Union,,,,,-88.0455,37.5647,,,,100,-88.0455000301909,37.5646999966876
549,,Earl C Clements Job Corps Center,,,Union,,,,,-87.86086,37.690056,,,,100,-87.8608600371984,37.6900559701511
550,,Dozit Landfill,,,Union,,,,,-87.97917,37.738611,,,,100,-87.9791699567475,37.7386110205476
551,,Western Kentucky Regional Services,,,Union,,,,,-88.0667,37.555833,,,,100,-88.0667000014015,37.5558329974147
552,,Bryant Fowler Salvage Yard,,,Union,,,,,-87.97944,37.54389,,,,100,-87.9794399903219,37.5438900274877
553,,Bowling Green Transfer,,,Warren,,,,,-86.455139,37.010944,,,,100,-86.4551390005238,37.0109440034538
554,,Glen Lily Rd Sanitary Landfill,,,Warren,,,,,-86.53464,37.037306,,,,100,-86.5346399929999,37.0373060070802
555,,City of Bowling Green (Inert),,,Warren,,,,,-86.4275,37.0022,,,,100,-86.4274999951882,37.0021999762133
556,,Republic Services of Kentucky LLC - Monarch Bowling Green Transfer Station,,,Warren,,,,,-86.4443,37.0227,,,,100,-86.4443000181372,37.0227000214805
557,,Southern Leisure Inc,,,Warren,,,,,-86.4051,37.0227,,,,100,-86.4050999645895,37.0227000214805
558,,Hobson Grove Landfill,,,Warren,,,,,-86.4666,37.0146,,,,100,-86.4665999764132,37.0145999684492
559,,Clear Fork Church Road Dump,,,Warren,,,,,-86.6275,36.92667,,,,100,-86.6275000117292,36.9266699723935
560,,Old Springfield City Dump,,,Washington,,,,,-85.21,37.6726,,,,100,-85.2099999955548,37.6726000131005
561,,New Springfield LF,,,Washington,,,,,-85.2894,37.6769,,,,100,-85.289400017393,37.6768999895896
562,,Flooded Quarry open Dump,,,Washington,,,,,-85.209,37.672639,,,,100,-85.2089999909805,37.6726389775791
563,,City of Monticello,,,Wayne,,,,,-84.8953,36.8011,,,,100,-84.8953000292653,36.8011000298145
564,,Daffron Landfill,,,Wayne,,,,,-84.93,36.9211,,,,100,-84.9299999723972,36.9210999753923
565,,James Tuggle Landfill,,,Wayne,,,,,-85.0114,36.8233,,,,100,-85.011400003384,36.8232999855918
566,,City of Providence Dump,,,Webster,,,,,-87.7607,37.3723,,,,100,-87.7607000389757,37.372300010896
567,,Webster County LF,,,Webster,,,,,-87.8793,37.4878,,,,100,-87.8793000245301,37.4878000135557
568,,City of Sebree,,,Webster,,,,,-87.6146,37.5576,,,,100,-87.6146000174601,37.5576000297795
569,,"James D. Franklin, Providence",,,Webster,,,,,-87.7443,37.511,,,,100,-87.7443000358227,37.5109999757277
570,,City of Clay,,,Webster,,,,,-87.8181,37.4519,,,,100,-87.8180999601797,37.4519000243764
571,,Sebree Sanitary Landfill,,,Webster,,,,,-87.51372,37.6797,,,,100,-87.5137200195373,37.6797000271511
572,,Lodestar Energy - Smith Complex,,,Webster,,,,,-87.773611,37.433,,,,100,-87.7736109855652,37.4329999906673
573,,Webster County Dump - Dixon,,,Webster,,,,,-87.66014,37.50687,,,,100,-87.6601400209571,37.5068699822654
574,,Charles Siler,,,Whitley,,,,,-84.1312,36.6881,,,,100,-84.131199965621,36.6880999850643
575,,Cumberland Falls State Park Dump,,,Whitley,,,,,-84.3248,36.84,,,,100,-84.3248000247519,36.8399999708195
576,,ER Hopper,,,Whitley,,,,,-84.1319,36.9548,,,,100,-84.1319000227219,36.9547999897291
577,,City of Williamsburg,,,Whitley,,,,,-84.136,36.708,,,,100,-84.1360000235101,36.7079999866679
578,,City of Williamsburg & State Hwy Dump,,,Whitley,,,,,-84.2226,36.7019,,,,100,-84.2226000423505,36.7019000288211
579,,Steve Lowe Dump,,,Whitley,,,,,-84.1473,36.9559,,,,100,-84.1473000213006,36.9559000193398
580,,US Forest Service Dump,,,Whitley,,,,,-84.2824,36.9212,,,,100,-84.2823999924991,36.9212000164457
581,,Arthur Parks Dump,,,Whitley,,,,,-84.1014,36.6691,,,,100,-84.1013999730378,36.6690999761306
582,,Corbin City Dump,,,Whitley,,,,,-84.13555,36.95507,,,,100,-84.1355499675528,36.9550699736701
583,,Tri-County landfill,,,Whitley,,,,,-84.110164,36.9052,,,,100,-84.1101640267812,36.9051999673173
584,,Campton City Dump,,,Wolfe,,,,,-83.5658,37.7391,,,,100,-83.56579996647,37.7390999857621
585,,Callaboose Community Dump,,,Wolfe,,,,,-83.5382,37.7724,,,,100,-83.5382000378492,37.7723999847923
586,,Hazel Green Community Dump,,,Wolfe,,,,,-83.3844,37.7544,,,,100,-83.3844000170443,37.7543999883848
587,,State Highway Department,,,Wolfe,,,,,-83.6494,37.7926,,,,100,-83.6493999715876,37.792600021739
588,,Daniel Boone National Forest,,,Wolfe,,,,,-83.5826,37.8129,,,,100,-83.582599989419,37.8128999967055
589,,City of Midway,,,Woodford,,,,,-84.7222,38.15,,,,100,-84.7221999740757,38.1500000215309
590,,City of Versailles (Mack Street LF),,,Woodford,,,,,-84.7406,38.0548,,,,100,-84.7405999863772,38.0548000001593
591,,Versailles - Grassy Springs,,,Woodford,,,,,-84.8111,38.1365,,,,100,-84.8111000393695,38.1364999915397
592,,Cabot Corporation,Carroll,5414 US-42,,Carrollton,KY,41008,,-85.096504,38.715596,,,Chemical manufacturing,100,-85.0965039679502,38.7155959953824
593,,SRC of Lexington,Fayette,1105 Eastland Dr,,Lexington,KY,40505,,-84.462112,38.047319,,,Chemical manufacturing,100,-84.462112007506,38.0473190082068
594,,Iofina Chemical Inc Kentucky,Kenton,1025 Mary Laidley Rd,,Covington,KY,41017,,-84.53398,39.001881,,,Chemical manufacturing,100,-84.5339800150129,39.0018809771576
595,65,Battery Properties Inc,Barren,20394,MALLORY CAPACITOR (FORMER)/ KRAFT FOODS,State Superfund,Active,null,,-85.93278,36.98333,101 MALLORY DR,,Chlorinated Solvent Sites,25,-85.9327799815809,36.983330008075
596,120,KY Leather Co,Bell,20318,MIDDLESBORO TANNERY,Federal Superfund,Active,null,,-83.7125,36.62639,ROUTE 441,,Chlorinated Solvent Sites,50,-83.7124999727639,36.6263899897878
597,37158,Braxtons Inc,Boone,45726,BRAXTON'S CLEANERS (Closed:  Restored),State Superfund,Closed,Option C Restored,11/13/2000,-84.63583,39.01667,7611 BURLINGTON PIKE,,Chlorinated Solvent Sites,25,-84.6358300137796,39.0166700110633
598,197,Cincinnati Northern KY International Airport (CVG),Boone,14984,KENTON COUNTY AIRPORT,Petroleum Cleanup,Closed,Option C Restored,10/23/2000,-84.6899,39.05,2939 Terminal Drive,,Chlorinated Solvent Sites,75,-84.6898999700568,39.0500000259857
599,37236,Schneider Electric Square D,Boone,126372,SQUARE D SCHNEIDER ELECTRIC,State Superfund,Closed,Option C Restored,04/15/2010,-84.62667,38.99889,1100 Burlington Pike,(KY Highway 18),Chlorinated Solvent Sites,25,-84.6266699826589,38.9988900289623
600,52316,Ashland Tannery,Boyd,42151,ASHLAND TANNERY / HOWES LEATHER CO. (Closed:  Contained/Managed),Petroleum Cleanup,Managed,Option B Contained/Managed,09/11/2001,-82.62974,38.47107,500 25th Street,,Chlorinated Solvent Sites,50,-82.6297399893946,38.4710699914356
601,52316,Ashland Tannery,Boyd,50213,"ASHLAND TANNERY, LYNN PRITCHARD (Closed: unfounded, combined with Not/Com #42151 with Option B closure 9-10-01)",Petroleum Cleanup,Closed,Unfounded,09/10/2001,-82.62974,38.47107,500 25th Street,,Chlorinated Solvent Sites,50,-82.6297399893946,38.4710699914356
602,313,Boyd Service Inc,Boyd,34016,BOYD SERVICES (Closed:  Contained/Managed),State Superfund,Managed,Option B Contained/Managed,05/19/2001,-82.65271,38.39235,4600 LAKE DR,,Chlorinated Solvent Sites,25,-82.652710001041,38.3923499804
603,51933,Johnson Fork Dump,Boyd,20365,Closed: Referred to Solid Waste Branch 29 Aug 2008 - JOHNSON FORK DUMP,Federal Superfund,Closed,Referred,08/29/2008,-82.64065,38.40984,JOHNSON FORK RD,,landfill,100,-82.6406500285202,38.4098399859893
604,51773,Paul Coffey Industrial Park,Boyd,37592,LOUISA LAND DEVELOPMENT / FORMER EMA ASPHALT PLANT (Closed:  Option C),State Superfund,Closed,Option C Restored,05/17/2007,-82.72688,38.39893,12060 PAUL COFFEY INDUSTRIAL PARK,,Chlorinated Solvent Sites,25,-82.7268800312951,38.3989299968275
605,362,Terrell Dr Dump,Boyle,15084,Closed: Referred to Solid Waste Branch 29 Aug 2008 - Closed: Referred to Solid Waste Branch 29 Aug 2008 - Danville\ BoyleCo \ Terrell Drive Dump,State Superfund,Closed,Referred,08/29/2008,-84.76598,37.63386,TERREL DRIVE,670,Chlorinated Solvent Sites,100,-84.765979998268,37.6338599873595
606,51969,Cloverport Plume Site,Breckinridge,31700,"CLOVERPORT (PLUME), CITY OF (Closed:  No Action Necessary)",Federal Superfund,Closed,Option A No Action Necessary,01/31/2001,-86.63278,37.83667,MAIN & POPLAR ST,,Chlorinated Solvent Sites,100,-86.6327800394747,37.8366700265704
607,43231,Smiths Farm,Bullitt,20334,(CERCLIS ID KYD097267413) SMITH'S FARM (NPL SITE),Federal Superfund,Active,,,-85.73,38.04,PRYOR VALLEY RD,,Chlorinated Solvent Sites,25,-85.7300000385616,38.0399999759543
608,51789,Tri-City Disposal Co,Bullitt,20360,(CERCLIS ID KYD981028350) TRI-CITY INDUSTRIAL DISPOSAL,Federal Superfund,Active,,,-85.76891,38.04806,ROUTE 1526,,landfill,100,-85.7689100261041,38.0480600322563
609,512,Mattel Inc,Calloway,54301,"MATTEL - MURRAY (Closed 2/20/2003 No Further Action) - this site was previously ""managed"" by 2/20/2001 letter from Superfund.  Sold part of this property to Murray-Calloway County Develoment Council (EDC).  The wells on the Mattel portion were clean, and Superfund determined issued NFA for Mattel portion on 2/20/2003.  EDC-owned parcel is AI#40564.",Petroleum Cleanup,Closed,Option A No Action Necessary,02/20/2003,-88.29715,36.64467,307 POOR FARM RD.,,Chlorinated Solvent Sites,25,-88.2971500314653,36.6446699764578
610,40564,Pella Corp Murray Operations,Calloway,54301,formerly MATTEL - MURRAY ; This property was once part of the Mattel facility (AI#512).  Part of the property was purchased byt the county and leased to Pella.  The wells on the Mattel side were clean so that area was ""closed"" by Superfund on 2/20/03.  The county assumed responsibility for monitoring the contamination left on the part they purchased.,State Superfund,Active,,,-88.30065,36.64393,307 Pella Way,,Chlorinated Solvent Sites,25,-88.3006499576438,36.643930035127
611,37531,Atlas Dry Cleaners Co Inc,Campbell,29008,ATLAS DRY CLEANER CO. (Closed:  No Action Necessary),State Superfund,Closed,Option A No Action Necessary,09/20/2000,-84.4954,39.09346,326 MONMOUTH ST,,Chlorinated Solvent Sites,50,-84.4953999786743,39.0934599921865
612,47200,Continental Cleaners,Campbell,Dry Cleaners,Continental Cleaners,State Superfund,Active,,,-84.3989,38.98481,7039 Alexandria Pike Suite 330,,Chlorinated Solvent Sites,50,-84.3988999864137,38.9848100075555
613,51166,DDA Partnership,Campbell,2866,Groundwater impacts around MW-1 (AEP FLE,State Superfund,Managed,Option B Contained/Managed,06/06/2012,-84.46361,39.11639,200 BENHAM ST,,Chlorinated Solvent Sites,25,-84.4636100380738,39.1163899968221
614,48736,Rohm & Haas Chemicals LLC,Campbell,113637,MORTON INTERNATIONAL,State Superfund,Closed,Option A No Action Necessary,04/29/2011,-84.36536,38.98587,1951 POPLAR RIDGE ROAD,,Chlorinated Solvent Sites,100,-84.3653600378082,38.9858699764368
615,51703,Deena Products Co,Carlisle,20370,DEENA PRODUCTS (Closed:  Restored),State Superfund,Closed,Option C Restored,11/10/1995,-89.01329,36.80123,HIGHWAY 51 NORTH,,Chlorinated Solvent Sites,25,-89.0132900302374,36.801230007015
616,47383,Genlyte Thomas Group LLC,Christian,15223,"Chlorinated VOCs, primarily tetrachlorethylene, in groundwater and two nearby springs.  Plume extends beyond property boundaries; tetrachloroethylene product reported in off-property well MW-118 in 11-11-2014 URS report.",State Superfund,Active,,,-87.5019,36.8624,300 GILBERT DRIVE,Pete Z...,Chlorinated Solvent Sites,25,-87.5018999870288,36.862400019274
617,821,Rockwell International Corp,Clark,20374,ROCKWELL INTERNATIONAL,State Superfund,Active,,,-84.235,38.025,555 ROCKWELL RD,,Chlorinated Solvent Sites,25,-84.2350000272064,38.0250000238561
618,53137,ECW Clinton Operation Spill,Clinton,20638,ECW-CLINTON OPERATION (Closed:  Unfounded),State Superfund,Closed,Unfounded,02/05/1997,-85.13034,36.68313,US 127,,Chlorinated Solvent Sites,75,-85.1303400012734,36.6831299970658
619,37803,Concord Custom Cleaners,Daviess,54955,CONCORD CUSTOM CLEANERS - OWENSBORO,State Superfund,Active,,,-87.11361,37.77417,218 Frederica St,,Chlorinated Solvent Sites,50,-87.1136100326643,37.7741700347368
620,4901,Green River Disposal Site,Daviess,20338,(CERCLIS ID KYD980501076) GREEN RIVER DISPOSAL,Federal Superfund,Active,,,-86.97,37.89,KELLY CEMETERY RD,,Chlorinated Solvent Sites,100,-86.9699999614533,37.8900000346454
621,62378,Philips Lighting North America Corp,Daviess,Degreasing Ops,Former Philips Lighting Site,State Superfund,Active,,,-87.14774,37.78607,2727 Kentronics Dr,,Chlorinated Solvent Sites,25,-87.1477399947484,37.7860699782674
622,64833,Proposed Texas Gas Building,Daviess,Historical Operations,Proposed Texas Gas Building,Federal Superfund,Active,,,-87.11799,37.77428,200 W 2nd St,,Chlorinated Solvent Sites,25,-87.1179900383266,37.7742800224015
623,71507,W R Grace & Co,Daviess,34149,(Managed 8/14/2006) W. R. GRACE,State Superfund,Managed,Option B Contained/Managed,08/14/2006,-87.04843,37.81222,5513 US HWY 60 E,,Chlorinated Solvent Sites,100,-87.0484299824477,37.8122199740355
624,37927,Carmens Dry Clean-Alterations Center,Fayette,Dry cleaners,(Closed: restored 6-24-2008) Stone Wall Center - dry cleaning facility,State Superfund,Closed,Option C Restored,06/24/2008,-84.54601,38.0029,3101 Clays Mill Rd,,Chlorinated Solvent Sites,50,-84.5460099838032,38.0028999737457
625,52768,Clem Wrecking,Fayette,114598,CLEM WRECKING,State Superfund,Managed,Option B Contained/Managed,07/21/2006,-84.48284,38.04291,560 EAST THIRD STREET,,Chlorinated Solvent Sites,25,-84.4828400038663,38.0429099899571
626,37942,Concord Custom Cleaners,Fayette,53836,CONCORD CUSTOM CLEANERS #069,State Superfund,Active,,,-84.4615,37.985,PARK HILLS SHOPPING CENTER,,Chlorinated Solvent Sites,50,-84.4614999853029,37.9849999815656
627,37943,Concord Custom Cleaners,Fayette,Perc (Tetrachloroethylene,Soil/gw contamination identified behind buildin,State Superfund,Active,,,-84.49639,37.99611,Lansdowne Shopping Center,3333 Tates Creek Road,Chlorinated Solvent Sites,50,-84.4963900119489,37.9961099935689
628,37947,Concord Custom Cleaners No 087,Fayette,20516,CONCORD CUSTOM CLEANERS,State Superfund,Active,,,-84.5512,37.9796,3650 BOSTON RD,,Chlorinated Solvent Sites,50,-84.5512000003572,37.9796000159545
629,49181,Crossroads Concord Custom Cleaners,Fayette,103691,CROSSROADS CONCORD CUSTOM CLEANERS,State Superfund,Active,,,-84.52118,37.99072,137 E. REYNOLDS ROAD,,Chlorinated Solvent Sites,50,-84.521180010361,37.990719978478
630,37955,Earley Bird Cleaners,Fayette,Dry cleaners,Early Bird Cleaners,State Superfund,Managed,Option B Contained/Managed,05/05/2009,-84.47037,38.06468,1542 N Limestone,,Chlorinated Solvent Sites,50,-84.4703700402498,38.064679990974
631,37972,Emperors Cleaners,Fayette,16289,Former Holiday Cleaners 2 - 2051 Richmond Road Location Now Emperor's Cleaners,State Superfund,Closed,Option A No Action Necessary,07/19/2013,-84.46606,38.02005,"2051 Richmond Road, Suite 120",,Chlorinated Solvent Sites,50,-84.4660600133481,38.0200499805911
632,129187,Hi-Acres Shopping Center,Fayette,Dry Cleaners,Big B Cleaners / One Hour Martinizing,State Superfund,Active,,,-84.45303,38.06277,Bryan Station Rd,,Chlorinated Solvent Sites,50,-84.4530300399835,38.0627700176589
633,4929,Link-Belt Cranes LP LLLP,Fayette,41380,Closed as Option B Managed  8/2/10,State Superfund,Managed,Option B Contained/Managed,08/02/2010,-84.43605,38.01074,2651 PALUMBO DR,,Chlorinated Solvent Sites,25,-84.4360499946515,38.0107400298393
634,38023,Zandale Cleaners,Fayette,101215,PCE plume injected with KMnO3,State Superfund,Active,,,-84.51679,38.00701,2220 Nicholasville Road,Suite 158,Chlorinated Solvent Sites,50,-84.516790033399,38.0070100134463
635,52040,Sam Hall Septic Service,Floyd,42144,Sam Hall Sewage Dump Site / Sam Hall Septic Service,State Superfund,Closed,Option A No Action Necessary,03/14/2018,-82.712,37.44617,STATE RTE 680,,Chlorinated Solvent Sites,100,-82.7119999776028,37.4461700081057
636,1181,Schlumberger Technology Corp,Floyd,20582,DOWELL-SCHLUMBERGER INCORPORATED,State Superfund,Active,,,-82.83261,37.65155,OLD STATE ROUTE 114 W,,Chlorinated Solvent Sites,25,-82.8326100334369,37.6515500185312
637,38078,Concord Custom Cleaners No 053,Franklin,99317,CONCORD CUSTOM CLEANERS (Closed:  Restored),State Superfund,Closed,Option C Restored,08/21/2002,-84.89833,38.16722,1383 US 127 BYPASS S,,Chlorinated Solvent Sites,50,-84.8983299568871,38.1672200179329
